> Parametros
Geracoes 10000
Individuos 10
Probabilidade Mutacao 0.001
PMax 0.01
PMin -0.01
Peso cruzamento (w) 0.5


> Treinamento: 

MSE: 0.08748766677181628
Taxa Acerto: 76.84210526315789


target	 y
1.0	0.5361973859199967
0.0	0.13393780802291805
0.0	0.18868183421920343
1.0	0.5872909782719217
0.0	0.29415225782668725
0.0	0.18286245968183767
0.0	0.11759330759945022
1.0	0.5879264182835157
0.0	0.054273931783716756
1.0	0.3159994820941363
0.0	0.22766344371000663
1.0	0.14170909713165122
0.0	0.4862679613241546
0.0	0.2966378495331887
0.0	0.32752938091716083
1.0	0.27881534238640815
0.0	0.3880422370655168
0.0	0.10272748764084794
0.0	0.6828723900028866
0.0	0.3188017251342454
1.0	0.311025485994644
1.0	0.4338985392561264
0.0	0.059670617102145745
0.0	0.34900513361661495
1.0	0.4019488786416236
1.0	0.4571760377078593
0.0	0.3558292814110146
1.0	0.5523291358709186
0.0	0.1446223284080691
0.0	0.22089478987370553
1.0	0.6290264245400937
0.0	0.17339546302626632
1.0	0.4738877333921653
0.0	0.2730998680698812
0.0	0.1881018884858196
0.0	0.21825194133264547
0.0	0.28664212545323997
1.0	0.6990617719601845
1.0	0.3746038798393216
0.0	0.6822380188235379
0.0	0.18635282464537312
0.0	0.22015544964127282
0.0	0.6421488047507821
0.0	0.1527657628085085
0.0	0.24057026140188298
0.0	0.33715858345998284
0.0	0.17339546302626632
0.0	0.18169829192575473
1.0	0.49848665645238144
1.0	0.5513271745964758
0.0	0.3072718259911093
0.0	0.13525923229344808
0.0	0.3168982168256181
0.0	0.5357746963809484
0.0	-0.006816058709821403
1.0	0.5153093406931076
0.0	0.34270971390465726
0.0	0.23887776067189181
0.0	0.342071461846797
1.0	0.583061272755842
1.0	0.6163906639653511
1.0	0.5822187060441231
0.0	0.4375511104270241
1.0	0.62643479430804
1.0	0.6524106359169964
0.0	0.4081937541062392
0.0	0.4416214221021195
1.0	0.4962110031721594
1.0	0.3688399993237297
0.0	0.19418455806318463
0.0	0.49060437910733934
0.0	0.2132779455532648
0.0	0.29394445706489813
0.0	0.16577861870582553
1.0	0.41787350117068106
0.0	0.485313731994351
0.0	0.2902897471876588
0.0	0.21793315233454752
1.0	0.3429751466091469
0.0	0.28701145869867994
1.0	0.7312747276146866
1.0	0.6361700357143674
1.0	0.15646780973245605
0.0	0.4106259904973086
0.0	0.2318980992569546
0.0	0.48525823797257717
0.0	0.14736626544381323
0.0	0.4712982411447135
0.0	0.17117530402425452
0.0	0.5895122064262902
0.0	0.24364074919274792
1.0	0.32197330109968286
0.0	0.4436843249097957
1.0	0.3358371591894527
1.0	0.4379154942996605
1.0	0.7712077540689155
0.0	0.03539543307089578
1.0	0.36275519169808756
0.0	0.25136363203874096
0.0	0.5259889110473905
1.0	0.2997638309441992
0.0	0.25977249914367007
0.0	0.3742366846421587
0.0	0.38582207806350505
1.0	0.43215442510859503
0.0	0.19598202784625968
0.0	0.26114941737229874
1.0	0.5661901822523754
1.0	0.5037211352254951
0.0	0.115211615793676
0.0	0.1336190190248201
1.0	0.10881229520281491
1.0	0.6524106359169964
1.0	0.5677243573155627
1.0	0.2615699689267451
0.0	0.17139019254507734
0.0	0.3578366905985454
1.0	0.4326810155265467
0.0	0.17043382548710828
0.0	0.3076400900841925
0.0	0.1607540783589912
0.0	0.4638358416304066
0.0	0.250092752015553
1.0	0.3514879142550263
1.0	0.1585317813723775
1.0	0.29579247109531526
0.0	0.5885668083259779
0.0	0.3440816823588541
1.0	0.6941895383533654
1.0	0.5335573494252028
0.0	0.0725774347940221
0.0	0.20841066172087758
0.0	0.17699467856162027
0.0	0.20433753865758042
0.0	0.5273124733025225
0.0	0.04814285594361156
0.0	0.18693772072973663
0.0	0.26088117262154276
1.0	0.22311494919582892
0.0	0.16123012387153624
0.0	0.46648257071202504
1.0	0.20306947068065873
0.0	0.3889915163644521
0.0	0.24099295062081966
0.0	0.258291680374091
0.0	0.2654346172302639
0.0	0.22787338245639766
0.0	0.16927072688338207
0.0	0.4422540500674472
0.0	0.2045502894502378
1.0	0.6164889400936574
0.0	0.3569379558670636
0.0	0.2186696808408256
0.0	0.1632930266792125
0.0	0.2343303349899593
1.0	0.3032499208530319
0.0	0.10124666887126893
0.0	0.2964834050650079
0.0	0.43728781570713626
0.0	0.14102311287271518
1.0	0.5644460687629087
0.0	0.22248164716883684
1.0	0.4581281287329494
0.0	0.24120570141347697
1.0	0.10236243042828697
1.0	0.278759848108198
1.0	0.579626401750405
1.0	0.5425483002481175
0.0	0.2483436881751065
0.0	0.1683709229995436
0.0	0.12875387349714632
0.0	0.299017403354361
0.0	0.2295185457558938
0.0	0.22919975675779586
0.0	0.16001260014195653
1.0	0.6073919510653021
0.0	0.43998402022169303
1.0	0.5528051813834638
0.0	0.1537705360655425
1.0	0.7798799158937324
0.0	0.4931938716112275
0.0	0.3123469102651741
0.0	0.240200928156443
1.0	0.30272051911055375
0.0	0.08654238171642914
1.0	0.6840386954871351
1.0	0.3314409710951787
1.0	0.33678430011999944
1.0	0.364870777139336
1.0	0.28066549440142713
0.0	0.23559907734865698
0.0	0.20370491069225272
0.0	0.3146225635453961
1.0	0.7652317967586554
0.0	0.11119184902398724
0.0	0.39576405107926466
1.0	0.2980147680819289
0.0	0.3949169297653232
1.0	0.19645526131253843
0.0	0.48605521053149725
0.0	0.18423937791046635
0.0	0.13330023002672214
1.0	0.4968485811683552
0.0	0.6900708211372696
0.0	0.2540064805798011
1.0	0.4452184989948068
0.0	0.10373226089788193
1.0	0.6832972172701004
1.0	0.5037211352254951
0.0	0.115211615793676
0.0	0.1336190190248201
1.0	0.10881229520281491
1.0	0.6524106359169964
1.0	0.5677243573155627
1.0	0.2615699689267451
0.0	0.17139019254507734
0.0	0.3578366905985454
1.0	0.4326810155265467
0.0	0.17043382548710828
0.0	0.3076400900841925
0.0	0.1607540783589912
0.0	0.4638358416304066
0.0	0.250092752015553
1.0	0.3514879142550263
1.0	0.1585317813723775
1.0	0.29579247109531526
0.0	0.5885668083259779
0.0	0.3440816823588541
1.0	0.6941895383533654
1.0	0.5335573494252028
0.0	0.0725774347940221
0.0	0.20841066172087758
0.0	0.17699467856162027
0.0	0.20433753865758042
0.0	0.5273124733025225
0.0	0.04814285594361156
0.0	0.18693772072973663
0.0	0.26088117262154276
1.0	0.22311494919582892
0.0	0.16123012387153624
0.0	0.46648257071202504
1.0	0.20306947068065873
0.0	0.3889915163644521
0.0	0.24099295062081966
0.0	0.258291680374091
0.0	0.2654346172302639
0.0	0.22787338245639766
0.0	0.16927072688338207
0.0	0.4422540500674472
0.0	0.2045502894502378
1.0	0.6164889400936574
0.0	0.3569379558670636
0.0	0.2186696808408256
0.0	0.1632930266792125
0.0	0.2343303349899593
1.0	0.3032499208530319
0.0	0.10124666887126893
0.0	0.2964834050650079
0.0	0.43728781570713626
0.0	0.14102311287271518
1.0	0.5644460687629087
0.0	0.22248164716883684
1.0	0.4581281287329494
0.0	0.24120570141347697
1.0	0.10236243042828697
1.0	0.278759848108198
1.0	0.579626401750405
1.0	0.5425483002481175
0.0	0.2483436881751065
0.0	0.1683709229995436
0.0	0.12875387349714632
0.0	0.299017403354361
0.0	0.2295185457558938
0.0	0.22919975675779586
0.0	0.16001260014195653
1.0	0.6073919510653021
0.0	0.43998402022169303
1.0	0.5528051813834638
0.0	0.1537705360655425
1.0	0.7798799158937324
0.0	0.4931938716112275
0.0	0.3123469102651741
0.0	0.240200928156443
1.0	0.30272051911055375
0.0	0.08654238171642914
1.0	0.6840386954871351
1.0	0.3314409710951787
1.0	0.33678430011999944


> Teste: 

MSE 0.07887597395501343
Taxa Acerto: 79.36507936507937


target	 y
1.0	0.364870777139336
1.0	0.28066549440142713
0.0	0.23559907734865698
0.0	0.20370491069225272
0.0	0.3146225635453961
1.0	0.7652317967586554
0.0	0.11119184902398724
0.0	0.39576405107926466
1.0	0.2980147680819289
0.0	0.3949169297653232
1.0	0.19645526131253843
0.0	0.48605521053149725
0.0	0.18423937791046635
0.0	0.13330023002672214
1.0	0.4968485811683552
0.0	0.6900708211372696
0.0	0.2540064805798011
1.0	0.4452184989948068
0.0	0.10373226089788193
1.0	0.6832972172701004
1.0	0.5467253237886898
0.0	0.14134190187081314
0.0	0.2022746361700158
1.0	0.3539784559923959
0.0	0.4221587010286462
1.0	0.7355033642985211
0.0	0.48229941247968544
0.0	0.4482861757175818
0.0	0.24966792449190278
0.0	0.1674166939898516
1.0	0.24258261964210565
0.0	0.2651158281684908
1.0	0.6330461916298941
0.0	0.22068203940115988
0.0	0.2470756201981847
0.0	0.3304404738710237
1.0	0.3731202497452162
0.0	0.2369226396037889
0.0	0.2060311082198168
1.0	0.3203885821092651
0.0	0.1823358699219506
0.0	0.2369226396037889
0.0	0.4653700160355293
0.0	0.4688098370718342
1.0	0.28648273095419097
0.0	0.2149181588218928
0.0	0.0804575741544622
1.0	0.19466060357572967
0.0	0.510122593800958
1.0	0.4177162447199092
0.0	0.2983847753890333
1.0	0.39962763048686306
0.0	0.3025105806842743
1.0	0.6359039286281017
1.0	0.2957419261899086
1.0	0.31499470883710234
1.0	0.4620945395291415
0.0	0.26987707347532575
1.0	0.34900232222841326
0.0	0.2909273252475299
1.0	0.6672665554300756
0.0	0.2649553648371966
0.0	0.45098732960494214
1.0	0.28399927691217985
1.0	0.22708135999202095
0.0	0.30436073237918176
0.0	0.4033257968702523
0.0	0.13732213510112434
0.0	0.1567876675627992
0.0	0.32525653902514046
0.0	0.1671533989498523
0.0	0.4519871534891726
0.0	0.3489033710602665
0.0	0.21433607478379546
1.0	0.2874390979484848
1.0	0.633421148647755
1.0	0.6676436508163253
0.0	0.304462494871855
0.0	0.46293991828712644
0.0	0.24607298492575258
0.0	0.14927258547859526
1.0	0.5696812215976869
0.0	0.09029885376623015
0.0	0.1680521340014456
0.0	0.119972861100511
0.0	0.15837024882505144
0.0	0.1898993582688947
0.0	0.13525923229344808
0.0	0.302247285644275
0.0	0.2627896306409267
1.0	0.3391126363539052
1.0	0.364233199079465
0.0	0.22338038190031861
0.0	0.3254159335241894
0.0	0.3213961674125653
0.0	0.19608806605170037
1.0	0.6528333251359332
1.0	0.43855374569945615
0.0	0.2149132087910246
1.0	0.5170534541825744
0.0	0.30536336758793864
0.0	0.2439040439126357
0.0	0.3954463309134119
1.0	0.5711620403672659
1.0	0.45505764094208445
1.0	0.35387241712889056
0.0	0.28796354972377003
0.0	0.1769391846035216
0.0	0.17313216830637856
1.0	0.5596293291778635
1.0	0.5555084739134907
1.0	0.17307667402816837
0.0	0.17720247932340935
0.0	0.09812563683306194
0.0	0.13970168860218513
1.0	0.6031095632536031
0.0	0.3174803008637153
1.0	0.542442262042677
1.0	0.1823358699219506
0.0	0.26336957669442207
0.0	0.09992524460073887
0.0	0.12547344695989032
0.0	0.4972663206765354
0.0	0.4313595912560167
0.0	0.1993635425580882
0.0	0.21322245127505457
0.0	0.26844961099935505
0.0	0.15012291426744845
0.0	0.3985673629516189
0.0	0.33863940222956185
0.0	0.4027970687878102
1.0	0.4917685468634223
0.0	0.2875408605048333
0.0	0.10362622269244129
1.0	0.3279548818444107
0.0	0.36074992121689864
0.0	0.5102293063881748
0.0	0.12409759756350683
0.0	0.17021893696628546
0.0	0.23760862386272497
1.0	0.3587375636347406
0.0	0.12007676164146133
0.0	0.5328130588417904
0.0	0.29907075958429413
0.0	0.15271240651490023
0.0	0.2681280099549908
0.0	0.21237707251706955
1.0	0.3221832398460739
0.0	0.20841279970547938
1.0	0.5147778009023524
1.0	0.5582524109492347
0.0	0.4296133387400966
0.0	0.058771882370664025
0.0	0.1576330463207842
0.0	0.2998677321432142
0.0	0.0709927154834927
0.0	0.3000249886576613
1.0	0.3551938413994206
1.0	0.3217594814747804
0.0	0.18486986814762857
0.0	0.13790208083450817
1.0	0.7295790200041732
1.0	0.6673248618182273
0.0	0.38486784905381305
0.0	0.2608306283742008
0.0	0.1497507689757422
0.0	0.12605553067787603
0.0	0.10912894621631097
0.0	0.38782667520476954
0.0	0.26934553368457054
0.0	0.1840799834114174
0.0	0.2665966469380698
0.0	0.1894233127563496
0.0	0.3969271496829909
0.0	0.25538553685670684
0.0	0.29891564086168776
1.0	0.5864484115602029
1.0	0.4364880318236899
0.0	0.26717659299156515
0.0	0.10987042475345718
0.0	0.3886748656889092
0.0	0.10252182492733594
0.0	0.23734319083812372
0.0	0.2902413409885939
1.0	0.5658742053005438
0.0	0.14446293390902012
0.0	0.4165520769638263
1.0	0.5565132471705245
0.0	0.31176482622707685
1.0	0.5533339091279528
0.0	0.05284860729234794
1.0	0.4019488786416236
0.0	0.14075981815282743
0.0	0.21100015428844088
0.0	0.2123781416694263
0.0	0.18349789969343167
0.0	0.3249377500270425
1.0	0.2908184749958229
0.0	0.19016265298878243
0.0	0.2401475718628347
1.0	0.5171089484607846
1.0	0.5515343013602758
0.0	0.2580283853340917
1.0	0.44580553306377224
0.0	0.20174804641012872
0.0	0.24982731899095179
1.0	0.4596594917498704
1.0	0.4072922076664443
0.0	0.26326286410720545
0.0	0.5789909614186995
0.0	0.23606736072039236
0.0	0.3529160507289862
1.0	0.4581281287329494
0.0	0.1409192126518764
0.0	0.3424464185267048
0.0	0.20460578340833635
1.0	0.5082674920115073
1.0	0.5453505432882267
0.0	0.19671855603242622
0.0	0.31251125479509123
1.0	0.16937569625657756
0.0	0.38809278197092345
1.0	0.48420224647021193
0.0	0.31594893718872963
1.0	0.6857344030339733
1.0	0.5667195840585288
0.0	0.33054156270366086
0.0	0.21661172806401746
0.0	0.3525993997791653
0.0	0.2667539034525168
0.0	0.36741253684775904
1.0	0.5598954362641291
0.0	0.22327648167947978
0.0	0.2998655941586123
0.0	0.159427704057593
0.0	0.19402516356413563
1.0	0.4749430515546059
0.0	0.21481425834461765
0.0	0.21973276010222448
0.0	0.6703875875319578
0.0	0.40469776538812435
1.0	0.42125782792877586
1.0	0.6252222202892169
0.0	0.289763157491447
0.0	0.2557527320538697
1.0	0.554448206698358
1.0	0.3293802063357796
0.0	0.14192398590891037
1.0	0.6629329497568323
0.0	0.3657161558973211
0.0	0.3606410716232563
0.0	0.15498805979512223
